sample_id,max_bridge_temp_c,fault_code,fault_label,T1,T2,T3,Ia_original,Ib_original,IDC_original,Power_DC,Power_AC,Current_Imbalance,Temp_Diff_Max
1319,14.072289,F0,normal_operation,10.659462,11.566642,14.072289,-6.231672,5.645161,-0.317693,11.392962,7.052786,-37.384615,3.412827
1320,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,2.370479,-4.13001,-0.219941,8.13783,33.455523,-7.189189,3.412827
1321,14.072289,F0,normal_operation,10.659462,11.815002,14.072289,-2.859238,2.614858,-0.317693,13.924731,5.42522,-37.333333,3.412827
1322,13.987889,F0,normal_operation,10.577242,11.649381,13.987889,-4.667644,1.979472,-0.219941,8.13783,50.635386,-4.857143,3.410648
1323,14.241292,F0,normal_operation,10.412917,11.649381,14.241292,5.449658,-5.694037,-0.268817,7.595308,7.595308,-76.0,3.828375
1324,14.072289,F0,normal_operation,10.577242,10.659462,14.072289,-6.231672,6.085044,-0.268817,5.42522,2.170088,-126.0,3.495047
1325,14.072289,F0,normal_operation,10.659462,11.566642,14.072289,2.956989,-6.622678,-0.268817,7.595308,68.719453,-5.157895,3.412827
1326,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,-1.099707,0.806452,-0.317693,11.392962,8.861193,-11.142857,3.412827
1327,14.072289,F0,normal_operation,10.741722,11.566642,14.072289,-3.201369,-0.317693,-0.268817,7.595308,66.006843,-1.616438,3.330567
1328,15.861534,F0,normal_operation,10.659462,11.649381,15.861534,5.987292,-6.231672,-0.219941,6.329423,-3.255132,-83.333333,5.202072
1329,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,-6.231672,6.085044,-0.219941,8.13783,3.616813,-126.0,3.412827
1330,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,1.735093,-6.622678,-0.268817,11.935484,127.85435,-3.386139,3.412827
1331,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,0.610948,-0.806452,-0.268817,5.42522,2.71261,-11.6,3.412827
1332,17.599993,F0,normal_operation,10.659462,11.566642,17.599993,-5.156403,1.490714,-0.219941,6.329423,41.231672,-3.578947,6.940531
1333,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,5.938416,-6.231672,-0.268817,9.765396,8.861193,-71.142857,3.412827
1334,14.072289,F0,normal_operation,10.659462,11.732168,14.072289,-5.54741,5.205279,-0.268817,7.595308,1.446725,-55.0,3.412827
1335,14.835031,F0,normal_operation,11.318705,11.649381,14.835031,0.562072,-5.889541,-0.219941,-6.329423,59.677419,-2.4,3.516326
1336,14.49532,F0,normal_operation,10.988746,11.649381,14.49532,2.468231,-2.761486,-0.268817,11.935484,3.797654,-30.571429,3.506574
1337,14.072289,F0,normal_operation,10.659462,10.741722,14.072289,-6.378299,4.032258,-0.219941,8.13783,44.305963,-8.693878,3.412827
1338,14.072289,F0,normal_operation,10.659462,11.980819,14.072289,4.325513,-6.818182,-0.464321,16.27566,9.403715,-8.769231,3.412827
1339,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,-4.081134,3.934506,-0.268817,9.765396,2.170088,-82.0,3.412827
1340,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,-2.908113,-2.663734,-0.219941,8.13783,103.983382,-0.086957,3.412827
1341,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,4.178886,-4.423265,-0.268817,7.595308,3.255132,-58.666667,3.497294
1342,14.072289,F0,normal_operation,10.659462,9.021697,14.072289,-6.231672,5.840665,-0.268817,9.765396,-1.627566,-54.888889,5.050592
1343,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,4.569892,-6.524927,-0.317693,8.861193,22.243402,-11.073171,3.497294
1344,13.987889,F0,normal_operation,10.659462,11.649381,13.987889,-2.71261,2.517107,-0.219941,6.329423,6.329423,-42.8,3.328427
1345,14.325898,F0,normal_operation,10.659462,11.649381,14.325898,-3.005865,0.464321,-0.171065,7.956989,28.753666,-2.679245,3.666436
1346,14.072289,F0,normal_operation,10.659462,11.566642,14.072289,5.351906,-5.645161,-0.219941,6.329423,6.329423,-64.285714,3.412827
1347,14.072289,F0,normal_operation,10.659462,12.063802,14.072289,-6.231672,5.938416,-0.268817,11.935484,6.329423,-71.142857,3.412827
1348,13.48288,F0,normal_operation,10.248742,11.649381,13.48288,2.663734,-6.72043,-0.171065,7.956989,45.571848,-4.571429,3.234137
1349,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-1.148583,0.904203,-0.268817,11.935484,3.255132,-14.0,3.497294
1350,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-3.054741,-0.073314,-0.219941,9.946237,58.773216,-1.876923,3.497294
1351,14.156756,F0,normal_operation,10.659462,11.566642,14.156756,5.987292,-6.280547,-0.219941,8.13783,6.329423,-71.714286,3.497294
1352,14.072289,F0,normal_operation,10.659462,11.732168,14.072289,-6.280547,5.987292,-0.268817,11.935484,6.329423,-71.714286,3.412827
1353,14.156756,F0,normal_operation,10.659462,11.566642,14.156756,1.832845,-6.671554,-0.268817,11.935484,54.252199,-3.48,3.497294
1354,14.072289,F0,normal_operation,10.577242,11.649381,14.072289,0.610948,-0.953079,-0.219941,6.329423,7.233627,-8.0,3.495047
1355,14.156756,F0,normal_operation,10.906363,11.649381,14.156756,-4.960899,1.539589,-0.219941,2.71261,38.519062,-3.746479,3.250393
1356,13.987889,F0,normal_operation,10.659462,11.649381,13.987889,5.987292,-6.182796,-0.268817,7.595308,2.71261,-99.6,3.328427
1357,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,-5.54741,5.156403,-0.317693,11.392962,8.13783,-48.666667,3.412827
1358,14.156756,F0,normal_operation,10.659462,11.483951,14.156756,0.219941,-5.791789,-0.317693,11.392962,103.983382,-2.13913,3.497294
1359,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,2.468231,-2.908113,-0.219941,9.946237,9.042033,-22.0,3.497294
1360,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-6.378299,4.472141,-0.366569,10.127077,36.168133,-11.1,3.497294
1361,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,4.960899,-5.351906,-0.219941,6.329423,8.13783,-46.888889,3.497294
1362,14.072289,F0,normal_operation,10.577242,10.988746,14.072289,-4.13001,3.787879,-0.219941,6.329423,1.446725,-40.5,3.495047
1363,14.156756,F0,normal_operation,10.659462,11.815002,14.156756,-2.468231,-1.392962,-0.219941,6.329423,72.336266,-0.55,3.497294
1364,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,4.032258,-4.227761,-0.268817,9.765396,6.329423,-67.6,3.412827
1365,13.987889,F0,normal_operation,10.49506,11.649381,13.987889,-5.791789,5.694037,-0.219941,9.946237,2.71261,-156.666667,3.492829
1366,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,2.321603,-5.205279,-0.268817,9.765396,54.252199,-5.133333,3.497294
1367,14.749993,F0,normal_operation,11.071171,11.649381,14.749993,-2.71261,2.468231,-0.219941,4.521017,5.42522,-35.333333,3.678822
1368,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,-4.325513,-0.415445,-0.268817,7.595308,88.611926,-1.632653,3.412827
1369,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,5.791789,-6.13392,-0.219941,8.13783,7.233627,-61.0,3.497294
1370,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,-6.085044,5.840665,-0.268817,11.935484,3.255132,-81.333333,3.412827
1371,14.072289,F0,normal_operation,10.49506,11.649381,14.072289,0.513196,-6.085044,-0.268817,5.42522,103.983382,-2.347826,3.577229
1372,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,-0.855327,0.562072,-0.268817,7.595308,6.329423,-8.285714,3.412827
1373,15.689646,F0,normal_operation,10.659462,11.649381,15.689646,-5.351906,1.490714,-0.268817,9.765396,72.336266,-3.5,5.030184
1374,14.072289,F0,normal_operation,10.659462,11.566642,14.072289,6.036168,-6.329423,-0.317693,8.861193,6.329423,-72.285714,3.412827
1375,14.072289,F0,normal_operation,10.659462,11.483951,14.072289,-6.036168,5.645161,-0.219941,6.329423,8.13783,-53.111111,3.412827
1376,14.156756,F0,normal_operation,10.659462,11.980819,14.156756,-2.077224,-3.641251,-0.562072,23.870968,106.695992,-0.542373,3.497294
1377,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,1.050831,-1.246334,-0.219941,6.329423,4.521017,-18.8,3.497294
1378,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-6.476051,3.836755,-0.268817,7.595308,69.623656,-7.672727,3.497294
1379,13.903557,F0,normal_operation,10.412917,11.236149,13.903557,6.036168,-5.840665,-0.268817,16.27566,0.542522,162.0,3.490641
1380,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-5.30303,5.107527,-0.268817,9.765396,4.521017,-85.2,3.497294
1381,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-1.783969,-1.490714,-0.219941,6.329423,86.080156,-0.176471,3.497294
1382,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,2.761486,-2.956989,-0.219941,6.329423,4.521017,-46.8,3.497294
1383,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-6.427175,5.54741,-0.317693,11.392962,17.179863,-25.789474,3.497294
1384,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,4.178886,-5.596285,-0.317693,11.392962,27.1261,-13.333333,3.412827
1385,14.156756,F0,normal_operation,10.659462,11.566642,14.156756,-4.227761,3.934506,-0.171065,6.510264,6.329423,-47.714286,3.497294
1386,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-0.806452,-3.739003,-0.268817,11.935484,50.997067,-1.276596,3.497294
1387,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,4.13001,-4.472141,-0.317693,6.329423,7.233627,-44.0,3.497294
1388,14.325898,F0,normal_operation,10.659462,11.649381,14.325898,-5.107527,4.863148,-0.171065,7.956989,5.42522,-68.0,3.666436
1389,14.156756,F0,normal_operation,10.659462,11.483951,14.156756,3.983382,-6.769306,-0.219941,9.946237,73.42131,-7.586207,3.497294
1390,14.156756,F0,normal_operation,10.659462,11.732168,14.156756,-2.663734,2.370479,-0.219941,6.329423,3.797654,-29.428571,3.497294
1391,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-3.787879,-0.659824,-0.268817,9.765396,49.912023,-1.391304,3.497294
1392,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,5.938416,-6.280547,-0.268817,11.935484,7.233627,-62.5,3.497294
1393,14.156756,F0,normal_operation,10.659462,11.483951,14.156756,-6.182796,5.889541,-0.219941,6.329423,6.329423,-70.571429,3.497294
1394,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,0.219941,-5.645161,-0.219941,8.13783,-101.270772,-2.142857,3.412827
1395,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,-0.855327,0.610948,-0.219941,4.521017,5.42522,-10.0,3.412827
1396,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,-5.156403,1.490714,-0.219941,6.329423,41.231672,-3.578947,3.412827
1397,14.156756,F0,normal_operation,10.741722,11.649381,14.156756,6.036168,-6.427175,-0.268817,9.765396,4.882698,-56.666667,3.415034
1398,14.156756,F0,normal_operation,10.659462,11.566642,14.156756,-6.231672,5.791789,-0.268817,9.765396,12.658847,-49.2,3.497294
1399,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,-0.024438,-2.859238,-0.317693,6.329423,54.252199,-1.933333,3.412827
1400,13.819292,F0,normal_operation,10.659462,11.649381,13.819292,0.904203,-1.099707,-0.268817,9.765396,6.329423,-16.4,3.15983
1401,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-5.107527,0.855327,-0.171065,6.510264,79.569892,-2.772727,3.497294
1402,14.241292,F0,normal_operation,10.659462,11.649381,14.241292,5.840665,-6.72043,-0.219941,8.13783,17.179863,-27.052632,3.58183
1403,14.072289,F0,normal_operation,10.659462,11.566642,14.072289,-5.449658,5.107527,-0.219941,8.13783,7.233627,-54.0,3.412827
1404,14.156756,F0,normal_operation,10.659462,11.815002,14.156756,0.171065,-4.618768,-0.12219,3.797654,83.186706,-2.130435,3.497294
1405,14.156756,F0,normal_operation,10.659462,11.815002,14.156756,2.859238,-3.152493,-0.219941,8.13783,6.329423,-35.142857,3.497294
1406,14.072289,F0,normal_operation,10.741722,11.649381,14.072289,-5.498534,3.690127,-0.317693,13.924731,34.359726,-9.894737,3.330567
1407,13.987889,F0,normal_operation,11.071171,11.649381,13.987889,5.205279,-6.378299,-0.268817,14.105572,13.56305,-18.96,2.916719
1408,14.156756,F0,normal_operation,10.741722,11.649381,14.156756,-4.178886,3.88563,-0.317693,8.861193,6.329423,-47.142857,3.415034
1409,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-1.344086,-3.29912,-0.219941,4.521017,86.803519,-0.833333,3.497294
1410,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,4.765396,-5.009775,-0.219941,6.329423,3.255132,-66.666667,3.412827
1411,14.072289,F0,normal_operation,10.659462,11.815002,14.072289,-5.840665,5.351906,-0.268817,7.595308,5.967742,-41.636364,3.412827
1412,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,3.054741,-7.013685,-0.219941,6.329423,44.486804,-5.02439,3.412827
1413,14.072289,F0,normal_operation,10.659462,11.236149,14.072289,-2.663734,2.272727,-0.317693,11.392962,11.392962,-22.444444,3.412827
1414,14.156756,F0,normal_operation,10.659462,11.483951,14.156756,-3.690127,-0.904203,-0.219941,6.329423,85.899316,-1.2,3.497294
1415,13.987889,F0,normal_operation,10.659462,11.649381,13.987889,5.889541,-6.329423,-0.219941,8.13783,30.742913,-50.0,3.328427
1416,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,-6.036168,5.889541,-0.317693,6.329423,2.170088,-122.0,3.412827
1417,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-0.317693,-4.912023,-0.219941,9.946237,136.715543,-1.740741,3.497294
1418,14.241292,F0,normal_operation,10.659462,11.649381,14.241292,-0.757576,0.513196,-0.219941,8.13783,3.255132,-8.666667,3.58183
1419,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-4.765396,1.099707,-0.219941,8.13783,-41.231672,-3.157895,3.497294
1420,14.156756,F0,normal_operation,10.659462,11.483951,14.156756,6.329423,-6.524927,-0.171065,7.956989,4.521017,-105.2,3.497294
1421,14.072289,F0,normal_operation,10.741722,11.649381,14.072289,-6.13392,5.987292,-0.317693,16.4565,3.616813,-124.0,3.330567
1422,14.665029,F0,normal_operation,11.401305,11.649381,14.665029,1.88172,-6.329423,-0.219941,-2.71261,83.186706,-3.652174,3.263724
1423,15.090596,F0,normal_operation,10.741722,11.649381,15.090596,-0.757576,0.415445,-0.219941,9.946237,7.233627,-6.0,4.348874
1424,14.072289,F0,normal_operation,10.659462,10.988746,14.072289,-6.476051,2.859238,-0.219941,9.946237,40.68915,-5.093333,3.412827
1425,13.48288,F0,normal_operation,10.577242,11.649381,13.48288,5.694037,-5.987292,-0.366569,13.020528,3.797654,-68.285714,2.905638
1426,14.241292,F0,normal_operation,10.906363,11.649381,14.241292,-5.351906,5.058651,-0.317693,8.861193,3.797654,-60.857143,3.334929
1427,14.241292,F0,normal_operation,10.906363,11.649381,14.241292,-3.396872,-1.441838,-0.219941,9.946237,90.420332,-0.8,3.334929
1428,14.156756,F0,normal_operation,10.659462,11.566642,14.156756,2.761486,-3.054741,-0.219941,6.329423,6.329423,-34.0,3.497294
1429,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-6.573803,5.449658,-0.171065,5.063539,21.70088,-20.5,3.497294
1430,14.072289,F0,normal_operation,10.659462,11.732168,14.072289,4.423265,-5.400782,-0.219941,9.946237,18.98827,-19.142857,3.412827
1431,14.410573,F0,normal_operation,10.659462,11.649381,14.410573,-4.276637,3.983382,-0.317693,8.861193,3.797654,-48.285714,3.751111
1432,14.156756,F0,normal_operation,10.659462,11.566642,14.156756,-3.103617,0.024438,-0.268817,11.935484,57.869013,-2.0,3.497294
1433,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,4.276637,-4.521017,-0.268817,7.595308,5.42522,-60.0,3.497294
1434,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,-6.182796,5.840665,-0.171065,5.063539,1.446725,-61.5,3.412827
1435,12.729561,F0,normal_operation,10.49506,11.649381,12.729561,3.787879,-6.427175,-0.268817,5.42522,49.731183,-7.6,2.234501
1436,14.156756,F0,normal_operation,10.577242,11.649381,14.156756,-2.810362,2.614858,-0.219941,8.13783,2.71261,-44.4,3.579515
1437,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-2.272727,-1.930596,-0.219941,8.13783,47.199413,-0.16092,3.497294
1438,14.156756,F0,normal_operation,10.659462,11.566642,14.156756,5.254154,-5.498534,-0.171065,6.510264,1.085044,-73.333333,3.497294
1439,13.819292,F0,normal_operation,10.49506,11.649381,13.819292,-5.938416,5.791789,-0.171065,6.510264,3.616813,-120.0,3.324232
1440,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,1.246334,-4.276637,-0.219941,4.521017,56.964809,-3.587302,3.497294
1441,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-1.001955,0.757576,-0.268817,11.935484,3.255132,-12.0,3.497294
1442,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-5.645161,1.539589,-0.268817,7.595308,46.11437,-3.458824,3.497294
1443,14.156756,F0,normal_operation,10.659462,11.732168,14.156756,5.889541,-6.182796,-0.268817,9.765396,6.329423,-70.571429,3.497294
1444,14.156756,F0,normal_operation,10.659462,11.566642,14.156756,-6.036168,5.791789,-0.317693,8.861193,5.42522,-80.666667,3.497294
1445,13.819292,F0,normal_operation,10.659462,11.649381,13.819292,-1.930596,-4.081134,-0.268817,7.595308,112.121212,-0.709677,3.15983
1446,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,1.099707,-1.392962,-0.268817,9.765396,6.329423,-14.571429,3.497294
1447,14.156756,F0,normal_operation,10.741722,11.649381,14.156756,-6.622678,3.836755,-0.317693,-16.4565,31.466276,-7.37931,3.415034
1448,14.156756,F0,normal_operation,10.659462,11.483951,14.156756,5.498534,-5.742913,-0.268817,11.935484,3.255132,-76.666667,3.497294
1449,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-5.30303,5.058651,-0.219941,8.13783,3.255132,-70.666667,3.497294
1450,13.48288,F0,normal_operation,10.248742,11.732168,13.48288,-2.565982,-1.197458,-0.171065,5.063539,70.527859,-0.717949,3.234137
1451,14.241292,F0,normal_operation,10.659462,11.649381,14.241292,2.810362,-3.103617,-0.219941,9.946237,3.797654,-34.571429,3.58183
1452,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-6.378299,5.449658,-0.171065,5.063539,18.084066,-24.2,3.497294
1453,14.156756,F0,normal_operation,10.659462,11.483951,14.156756,4.374389,-5.54741,-0.219941,9.946237,22.605083,-16.24,3.497294
1454,14.156756,F0,normal_operation,10.659462,11.732168,14.156756,-4.178886,3.836755,-0.219941,8.13783,4.340176,-41.0,3.497294
1455,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-1.490714,-1.637341,-0.317693,11.392962,58.773216,-0.092308,3.497294
1456,14.325898,F0,normal_operation,10.412917,11.649381,14.325898,3.934506,-4.325513,-0.171065,6.510264,11.392962,-37.555556,3.912981
1457,14.072289,F0,normal_operation,10.659462,11.649381,14.072289,-5.987292,5.889541,-0.219941,6.329423,2.71261,-162.0,3.412827
1458,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,3.152493,-5.791789,-0.219941,6.329423,29.83871,-6.654545,3.497294
1459,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,-2.761486,2.468231,-0.268817,7.595308,6.329423,-30.571429,3.497294
1460,14.156756,F0,normal_operation,10.741722,11.649381,14.156756,-2.761486,-2.272727,-0.219941,6.329423,56.422287,-0.192308,3.415034
1461,14.072289,F0,normal_operation,10.412917,11.649381,14.072289,6.036168,-6.378299,-0.317693,8.861193,4.340176,-63.5,3.659372
1462,15.261356,F0,normal_operation,8.207122,11.649381,15.261356,-5.791789,5.596285,-0.268817,5.42522,4.521017,-93.2,7.054234
1463,14.665029,F0,normal_operation,11.649381,11.649381,14.665029,1.588465,-6.476051,-0.268817,5.42522,54.794721,-3.267327,3.015648
1464,14.156756,F0,normal_operation,10.741722,11.483951,14.156756,-0.757576,0.562072,-0.464321,12.658847,2.71261,-10.8,3.415034
1465,14.156756,F0,normal_operation,10.659462,11.980819,14.156756,-5.400782,1.539589,-0.317693,3.797654,14.467253,-3.55,3.497294
1466,14.156756,F0,normal_operation,10.659462,11.649381,14.156756,5.987292,-6.280547,-0.268817,7.595308,6.329423,-71.714286,3.497294
